it,ft,bt,km,transmission,ownerNo,owner,oem,model,modelYear,centralVariantId,variantName,price,priceActual,priceSaving,priceFixedText,imgUrl,heading,description,Registration Year,Insurance_Type,Fuel,Seats,Kms Driven,RTO,Ownership,Engine Displacement,Transmission,Year_of_manufacture,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Mileage,Engine_spec,Power,Torque,wheel_dimension,seater,City
0,Petrol,SUV,"48,000",Manual,1,1st Owner,Hyundai,Hyundai Creta,2017,6429,1.6 E Plus,₹ 8.25 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2017,Comprehensive,Petrol,5 Seats,"48,000 Kms",RJ14,First Owner,1591 cc,Manual,2017.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Number Of Speaker,15.8 kmpl,1591 CC,121.3bhp,151Nm,5,,Jaipur
0,Diesel,SUV,"34,970",Manual,1,1st Owner,Maruti,Maruti Vitara Brezza,2018,4297,VDi,₹ 8.10 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,May 2018,Third Party insurance,Diesel,5 Seats,"34,970 Kms",RJ02,First Owner,1248 cc,Manual,2018.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Cd Player,24.3 kmpl,1248 CC,88.5bhp,200Nm,5,,Jaipur
0,Petrol,Sedan,"49,931",Manual,1,1st Owner,Hyundai,Hyundai Aura,2020,7327,S,₹ 6.49 Lakh,₹ 6.56 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Sept 2020,Third Party,Petrol,5 Seats,"49,931 Kms",RJ10,First Owner,1197 cc,Manual,2020.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Radio,20.5 kmpl,1197 CC,81.86bhp,113.8nm,5,,Jaipur
0,Petrol,Hatchback,"49,500",Manual,1,1st Owner,Maruti,Maruti Baleno,2018,3970,1.2 Alpha,₹ 6.70 Lakh,₹ 7.15 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Dec 2018,Comprehensive,Petrol,5 Seats,"49,500 Kms",RJ45,First Owner,1197 cc,Manual,2018.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio,21.4 kmpl,1197 CC,83.1bhp,115Nm,16,5,Jaipur
0,Diesel,SUV,"44,376",Automatic,1,1st Owner,Kia,Kia Seltos,2019,7121,GTX Plus Diesel AT,₹ 15.25 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Oct 2019,Comprehensive,Diesel,5 Seats,"44,376 Kms",RJ01,First Owner,1493 cc,Automatic,2019.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Radio,18 kmpl,1493 CC,113.43bhp,250Nm,17,5,Jaipur
0,Diesel,Hatchback,"49,225",Manual,1,1st Owner,Maruti,Maruti Swift,2018,6195,VDI,₹ 6.55 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Nov 2018,Comprehensive,Diesel,5 Seats,"49,225 Kms",RJ45,First Owner,1248 cc,Manual,2018.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Brake Assist,Cd Player,28.4 kmpl,1248 CC,74bhp,190Nm,5,,Jaipur
0,Petrol,Hatchback,"68,843",Manual,1,1st Owner,Tata,Tata Tiago,2020,7381,XT BSVI,₹ 4.93 Lakh,₹ 5.58 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Oct 2020,Comprehensive,Petrol,5 Seats,"68,843 Kms",RJ45,First Owner,1199 cc,Manual,2020.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Radio,19.01 kmpl,1199 CC,84.82bhp,113Nm,5,,Jaipur
0,Petrol,Hatchback,"60,318",Manual,1,1st Owner,Maruti,Maruti Wagon R,2009,6740,VXI,₹ 3.25 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Oct 2013,Comprehensive,Petrol,5 Seats,"60,318 Kms",RJ14,First Owner,998 cc,Manual,2009.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Radio,21.79 kmpl,998 CC,67.05bhp,90Nm,5,,Jaipur
0,Diesel,Hatchback,"1,01,014",Automatic,1,1st Owner,Maruti,Maruti Swift,2018,6196,AMT VDI,₹ 5.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Sept 2018,Zero Dep,Diesel,5 Seats,"1,01,014 Kms",RJ45,First Owner,1248 cc,Automatic,2018.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Brake Assist,Cd Player,28.4 kmpl,1248 CC,74bhp,190Nm,5,,Jaipur
0,Petrol,Hatchback,"44,319",Automatic,2,2nd Owner,Renault,Renault KWID,2020,7437,Climber 1.0 AMT Opt,₹ 3.76 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2020,Not Available,Petrol,5 Seats,"44,319 Kms",RJ27,Second Owner,999 cc,Automatic,2020.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Radio,22 kmpl,999 CC,67bhp,91Nm,5,,Jaipur
0,Petrol,Hatchback,"49,422",Manual,1,1st Owner,Volkswagen,Volkswagen Polo,2017,6004,1.2 MPI Highline Plus,₹ 3.37 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Feb 2018,Not Available,Petrol,5 Seats,"49,422 Kms",RJ14,First Owner,1199 cc,Manual,2017.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player,16.2 kmpl,1199 CC,74bhp,110Nm,15,5,Jaipur
0,Petrol,SUV,"44,934",Automatic,1,1st Owner,Tata,Tata Nexon,2021,7751,XZA Plus AMT S,₹ 10.45 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jan 2021,Not Available,Petrol,5 Seats,"44,934 Kms",RJ45,First Owner,1199 cc,Automatic,2021.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Brake Assist,Radio,16.35 kmpl,1199 CC,118.36bhp,170nm,16,5,Jaipur
0,Diesel,Sedan,"2,51,066",Manual,1,1st Owner,Maruti,Maruti Swift Dzire,2011,4233,Vdi BSIV,₹ 1.18 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,May 2011,Not Available,Diesel,5 Seats,"2,51,066 Kms",RJ27,First Owner,1248 cc,Manual,2011.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Fog Lights Front,Fog Lights Rear,Centeral Locking,Power Door Locks,Cd Player,19.3 kmpl,1248 CC,73.9bhp,190Nm,14,5,Jaipur
0,Diesel,Sedan,"2,08,708",Manual,1,1st Owner,Maruti,Maruti Ciaz,2017,5719,1.3 Zeta,₹ 4.36 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Dec 2017,Not Available,Diesel,5 Seats,"2,08,708 Kms",RJ45,First Owner,1248 cc,Manual,2017.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player,28.09 kmpl,1248 CC,88.5bhp,200Nm,15,5,Jaipur
0,Lpg,Hatchback,"75,426",Manual,1,1st Owner,Maruti,Maruti Wagon R,2009,8977,LXI Minor Duo LPG,"₹ 75,697 ",,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Nov 2009,Not Available,LPG,5 Seats,"75,426 Kms",RJ14,First Owner,1061 cc,Manual,2009.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player,1061 CC,67bhp,84Nm,14,5,,Jaipur
0,Petrol,SUV,"36,107",Automatic,1,1st Owner,Hyundai,Hyundai Venue,2020,7681,SX Plus Turbo DCT,₹ 8.61 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Dec 2020,Not Available,Petrol,5 Seats,"36,107 Kms",RJ45,First Owner,998 cc,Automatic,2020.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio,18.15 kmpl,998 CC,118.35bhp,172Nm,R16,5,Jaipur
0,Petrol,SUV,"50,854",Manual,1,1st Owner,Honda,Honda WR-V,2019,5668,i-VTEC VX,₹ 5.90 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Sept 2019,Third Party,Petrol,5 Seats,"50,854 Kms",RJ45,First Owner,1199 cc,Manual,2019.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio,17.5 kmpl,1199 CC,88.7bhp,110Nm,16,5,Jaipur
0,Petrol,Hatchback,"7,985",Manual,1,1st Owner,Hyundai,Hyundai Grand i10 Nios,2020,7089,Magna,₹ 5.53 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Sept 2020,Not Available,Petrol,5 Seats,"7,985 Kms",RJ45,First Owner,1197 cc,Manual,2020.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Radio,20.7 kmpl,1197 CC,81.86bhp,113.8nm,5,,Jaipur
0,Diesel,SUV,"47,913",Manual,1,1st Owner,Mahindra,Mahindra TUV 300,2017,3752,T6,₹ 4.29 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jan 2018,Not Available,Diesel,7 Seats,"47,913 Kms",MP33,First Owner,1493 cc,Manual,2017.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Radio,18.49 kmpl,1493 CC,100bhp,240Nm,7,,Jaipur
0,Petrol,Hatchback,"1,38,907",Manual,1,1st Owner,Maruti,Maruti Baleno,2017,3963,1.2 Sigma,₹ 5 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jul 2017,Not Available,Petrol,5 Seats,"1,38,907 Kms",RJ14,First Owner,1197 cc,Manual,2017.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,,21.4 kmpl,1197 CC,83.1bhp,115Nm,5,,Jaipur
0,Diesel,Hatchback,"2,01,161",Manual,1,1st Owner,Maruti,Maruti Ritz,2010,4152,VDi,₹ 1.08 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jul 2010,Not Available,Diesel,5 Seats,"2,01,161 Kms",RJ14,First Owner,1248 cc,Manual,2010.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Fog Lights Front,Fog Lights Rear,Anti Lock Braking System,Brake Assist,,21.1 kmpl,1248 CC,73.9bhp,113Nm,14,5,Jaipur
0,Diesel,SUV,"1,24,143",Manual,1,1st Owner,Mahindra,Mahindra XUV500,2015,3823,W8 2WD,₹ 4.82 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Apr 2015,Not Available,Diesel,7 Seats,"1,24,143 Kms",HR26,First Owner,2179 cc,Manual,2015.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player,15.1 kmpl,2179 CC,140bhp,330Nm,17,7,Jaipur
0,Petrol,Sedan,"65,396",Manual,2,2nd Owner,Honda,Honda Amaze,2017,6415,S Petrol BSIV,₹ 4.22 Lakh,₹ 4.86 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jun 2017,Third Party insurance,Petrol,5 Seats,"65,396 Kms",RJ23,Second Owner,1199 cc,Manual,2017.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Cd Player,19.5 kmpl,1199 CC,88.76bhp,110Nm,5,,Jaipur
0,Petrol,Hatchback,"45,746",Manual,1,1st Owner,Hyundai,Hyundai i10,2011,1568,Magna,₹ 2.06 Lakh,₹ 2.16 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Apr 2011,Third Party insurance,Petrol,5 Seats,"45,746 Kms",RJ14,First Owner,1197 cc,Manual,2011.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Manually Adjustable Exterior Rear View Mirror,Power Antenna,Centeral Locking,Day Night Rear View Mirror,,20.36 kmpl,1197 CC,78.9bhp,111.7Nm,13,5,Jaipur
0,Petrol,Sedan,"90,560",Manual,1,1st Owner,Maruti,Maruti Ciaz,2017,5724,1.4 Alpha,₹ 6.30 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Dec 2017,Not Available,Petrol,5 Seats,"90,560 Kms",RJ14,First Owner,1373 cc,Manual,2017.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player,20.73 kmpl,1373 CC,91.1bhp,130Nm,16,5,Jaipur
0,Petrol,SUV,"48,350",Automatic,1,1st Owner,Honda,Honda CR-V,2015,1313,2.4L 4WD AT,₹ 13.90 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Dec 2015,Comprehensive,Petrol,5 Seats,"48,350 Kms",RJ14,First Owner,2354 cc,Automatic,2015.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player,12 kmpl,2354 CC,187.4bhp,226Nm,17,5,Jaipur
0,Diesel,Sedan,"66,000",Manual,1,1st Owner,Honda,Honda Amaze,2017,5323,E Option i-DTEC,₹ 5.25 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jul 2018,Comprehensive,Diesel,5 Seats,"66,000 Kms",RJ14,First Owner,1498 cc,Manual,2017.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,,25.8 kmpl,1498 CC,98.6bhp,200Nm,5,,Jaipur
0,Petrol,Hatchback,"1,989",Manual,1,1st Owner,Maruti,Maruti Alto 800,2022,7075,VXI BSVI,₹ 3.64 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Oct 2022,Not Available,Petrol,5 Seats,"1,989 Kms",RJ45,First Owner,796 cc,Manual,2022.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Radio,22.05 kmpl,796 CC,47.33bhp,69Nm,5,,Jaipur
0,Petrol,Hatchback,"1,10,818",Manual,1,1st Owner,Hyundai,Hyundai EON,2014,1494,Era,₹ 2 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2014,Not Available,Petrol,5 Seats,"1,10,818 Kms",RJ14,First Owner,814 cc,Manual,2014.0,Power Steering,Power Windows Front,Air Conditioner,Digital Odometer,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Centeral Locking,Child Safety Locks,,21.1 kmpl,814 CC,55.2bhp,74.5Nm,12,5,Jaipur
0,Diesel,SUV,"89,000",Automatic,2,2nd Owner,Hyundai,Hyundai Creta,2017,6439,1.6 SX Automatic Diesel,₹ 9.75 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jul 2017,Comprehensive,Diesel,5 Seats,"89,000 Kms",RJ27,Second Owner,1582 cc,Automatic,2017.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio,17.6 kmpl,1582 CC,126.2bhp,259.87NM,17,5,Jaipur
0,Petrol,Hatchback,"67,225",Manual,1,1st Owner,Mahindra,Mahindra KUV 100 NXT,2018,6065,G80 K2,₹ 2.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jun 2018,Not Available,Petrol,6 Seats,"67,225 Kms",RJ14,First Owner,1198 cc,Manual,2018.0,Power Steering,Low Fuel Warning Light,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Child Safety Locks,,18.15 kmpl,1198 CC,82bhp,115Nm,6,,Jaipur
0,Diesel,SUV,"96,937",Manual,1,1st Owner,Tata,Tata Harrier,2020,6711,XZ BSIV,₹ 13 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Mar 2020,Not Available,Diesel,5 Seats,"96,937 Kms",RJ45,First Owner,1956 cc,Manual,2020.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Radio,17 kmpl,1956 CC,138.1bhp,350Nm,17,5,Jaipur
0,Diesel,Hatchback,"1,60,145",Manual,1,1st Owner,Maruti,Maruti Swift,2010,4181,Vdi BSIII,₹ 2 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jan 2011,Not Available,Diesel,5 Seats,"1,60,145 Kms",RJ09,First Owner,1248 cc,Manual,2010.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Fog Lights Front,Fog Lights Rear,Anti Lock Braking System,Brake Assist,,17.8 kmpl,1248 CC,75 PS ,190 Nm ,14,5,Jaipur
0,Petrol,MUV,"85,017",Manual,1,1st Owner,Honda,Honda Mobilio,2015,1366,V Option i-VTEC,₹ 4.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2015,Not Available,Petrol,7 Seats,"85,017 Kms",DL9C,First Owner,1497 cc,Manual,2015.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player,17.3 kmpl,1497 CC,117.3bhp,145Nm,15,7,Jaipur
0,Petrol,Hatchback,"86,719",Manual,1,1st Owner,Hyundai,Hyundai i10,2009,1567,Era,₹ 1.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Oct 2009,Not Available,Petrol,5 Seats,"86,719 Kms",RJ14,First Owner,1086 cc,Manual,2009.0,Power Steering,Remote Trunk Opener,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Child Safety Locks,Passenger Side Rear View Mirror,,19.81 kmpl,1086 CC,68.05bhp,99.04Nm,5,,Jaipur
0,Petrol,Hatchback,"85,254",Manual,3,3rd Owner,Hyundai,Hyundai Santro Xing,2006,1715,XL,"₹ 55,000 ",,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,May 2006,Not Available,Petrol,5 Seats,"85,254 Kms",RJ14,Third Owner,1086 cc,Manual,2006.0,,,,,,,,,,1086 CC,13,5,,,,Jaipur
0,Diesel,Sedan,"1,06,311",Manual,2,2nd Owner,Tata,Tata Manza,2012,2760,ELAN Quadrajet BS III,₹ 2.44 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jul 2012,Comprehensive,Diesel,5 Seats,"1,06,311 Kms",HR26,Second Owner,1248 cc,Manual,2012.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player,19 kmpl,1248 CC,90 PS,200 Nm ,15,5,Jaipur
0,Petrol,Hatchback,"66,328",Manual,1,1st Owner,Honda,Honda Brio,2018,6369,1.2 S Option MT,₹ 3.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,May 2018,Not Available,Petrol,5 Seats,"66,328 Kms",RJ45,First Owner,1198 cc,Manual,2018.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Centeral Locking,Child Safety Locks,Radio,18.5 kmpl,1198 CC,86.8bhp,109Nm,5,,Jaipur
0,Petrol,Sedan,"1,32,528",Manual,1,1st Owner,Honda,Honda City,1999,1223,1.3 EXI,₹ 1 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Third Party,Petrol,5 Seats,"1,32,528 Kms",RJ14,First Owner,1343 cc,Manual,,,Power Steering,Power Windows Front,,,,,,,,13 kmpl,1343 CC,90 bhp ,11.3 kgm ,14,5,Jaipur
0,Diesel,Sedan,"62,285",Automatic,1,1st Owner,Jaguar,Jaguar XF,2019,5438,2.0 Diesel Prestige,₹ 31 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2019,Third Party insurance,Diesel,5 Seats,"62,285 Kms",RJ45,First Owner,1999 cc,Automatic,2019.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Brake Assist,Radio,19.33 kmpl,1999 CC,177bhp,430Nm,20,5,Jaipur
0,Diesel,Hatchback,"1,83,619",Manual,1,1st Owner,Hyundai,Hyundai i20,2011,1636,1.4 CRDi Magna,₹ 1.79 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Oct 2011,Not Available,Diesel,5 Seats,"1,83,619 Kms",RJ19,First Owner,1396 cc,Manual,2011.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Fog Lights Rear,Manually Adjustable Exterior Rear View Mirror,Centeral Locking,Power Door Locks,Cd Player,21.9 kmpl,1396 CC,90PS at 4000rpm,22.4 kgm at 1750-2750rpm,14,5,Jaipur
0,Diesel,SUV,"27,019",Manual,1,1st Owner,Mahindra,Mahindra Bolero Power Plus,2019,6483,ZLX,₹ 9 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Dec 2019,Not Available,Diesel,7 Seats,"27,019 Kms",RJ14,First Owner,1493 cc,Manual,2019.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Cd Player,16.5 kmpl,1493 CC,70bhp,195Nm,7,,Jaipur
0,Petrol,Hatchback,"46,848",Manual,1,1st Owner,Hyundai,Hyundai i10,2011,1568,Magna,₹ 1.90 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Oct 2011,Comprehensive,Petrol,5 Seats,"46,848 Kms",RJ14,First Owner,1197 cc,Manual,2011.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Manually Adjustable Exterior Rear View Mirror,Power Antenna,Centeral Locking,Day Night Rear View Mirror,,20.36 kmpl,1197 CC,78.9bhp,111.7Nm,13,5,Jaipur
